"Origin","Symbol","Indicator","Reference","Frequency"
"WB","IT_MLT_MAIN","Fixed telephone subscriptions","World Bank Indicators","Y"
"WB","IT_MLT_MAIN_P2","Fixed telephone subscriptions (per 100 people)","World Bank Indicators","Y"
"WB","IT_NET_BBND","Fixed broadband subscriptions","World Bank Indicators","Y"
"WB","IT_NET_BBND_P2","Fixed broadband subscriptions (per 100 people)","World Bank Indicators","Y"
"WB","IT_NET_USER_ZS","Individuals using the Internet (% of population)","World Bank Indicators","Y"
"WB","LP_LPI_CUST_XQ","Logistics performance index: Efficiency of customs clearance process (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_INFR_XQ","Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_ITRN_XQ","Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_LOGS_XQ","Logistics performance index: Competence and quality of logistics services (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_OVRL_XQ","Logistics performance index: Overall (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_TIME_XQ","Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high)","World Bank Indicators","Y"
"WB","LP_LPI_TRAC_XQ","Logistics performance index: Ability to track and trace consignments (1=low to 5=high)","World Bank Indicators","Y"
"WB","MS_MIL_MPRT_KD","Arms imports (SIPRI trend indicator values)","World Bank Indicators","Y"
"WB","MS_MIL_TOTL_P1","Armed forces personnel, total","World Bank Indicators","Y"
"WB","MS_MIL_TOTL_TF_ZS","Armed forces personnel (% of total labor force)","World Bank Indicators","Y"
"WB","MS_MIL_XPND_CD","Military expenditure (current USD)","World Bank Indicators","Y"
"WB","MS_MIL_XPND_GD_ZS","Military expenditure (% of GDP)","World Bank Indicators","Y"
"WB","MS_MIL_XPND_ZS","Military expenditure (% of general government expenditure)","World Bank Indicators","Y"
"WB","MS_MIL_XPRT_KD","Arms exports (SIPRI trend indicator values)","World Bank Indicators","Y"
"WB","NE_CON_GOVT_CD","General government final consumption expenditure (current US$)","World Bank Indicators","Y"
"WB","NE_CON_GOVT_ZS","General government final consumption expenditure (% of GDP)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_CD","Households and NPISHs Final consumption expenditure (current US$)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_CN_AD","Households and NPISHs final consumption expenditure: linked series (current LCU)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_PC_KD","Households and NPISHs Final consumption expenditure per capita (constant 2015 US$)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_PC_KD_ZG","Households and NPISHs Final consumption expenditure per capita growth (annual %)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_PP_CD","Households and NPISHs Final consumption expenditure, PPP (current international $)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_PP_KD","Households and NPISHs Final consumption expenditure, PPP (constant 2021 international $)","World Bank Indicators","Y"
"WB","NE_CON_PRVT_ZS","Households and NPISHs final consumption expenditure (% of GDP)","World Bank Indicators","Y"
"WB","NE_CON_TOTL_CD","Final consumption expenditure (current US$)","World Bank Indicators","Y"
"WB","NE_CON_TOTL_ZS","Final consumption expenditure (% of GDP)","World Bank Indicators","Y"
"WB","NE_DAB_TOTL_CD","Gross national expenditure (current US$)","World Bank Indicators","Y"
"WB","NE_DAB_TOTL_KD","Gross national expenditure (constant 2015 US$)","World Bank Indicators","Y"
"WB","NE_DAB_TOTL_ZS","Gross national expenditure (% of GDP)","World Bank Indicators","Y"
"WB","NE_EXP_GNFS_CD","Exports of goods and services (current US$)","World Bank Indicators","Y"
"WB","NE_EXP_GNFS_KD","Exports of goods and services (constant 2015 US$)","World Bank Indicators","Y"
"WB","NE_EXP_GNFS_ZS","Exports of goods and services (% of GDP)","World Bank Indicators","Y"
"WB","NE_GDI_FPRV_ZS","Gross fixed capital formation, private sector (% of GDP)","World Bank Indicators","Y"
"WB","NE_GDI_FTOT_CD","Gross fixed capital formation (current US$)","World Bank Indicators","Y"
"WB","NE_GDI_FTOT_ZS","Gross fixed capital formation (% of GDP)","World Bank Indicators","Y"
"WB","NE_GDI_STKB_CD","Changes in inventories (current US$)","World Bank Indicators","Y"
"WB","NE_GDI_TOTL_CD","Gross capital formation (current US$)","World Bank Indicators","Y"
"WB","NE_GDI_TOTL_ZS","Gross capital formation (% of GDP)","World Bank Indicators","Y"
"WB","NE_IMP_GNFS_CD","Imports of goods and services (current US$)","World Bank Indicators","Y"
"WB","NE_IMP_GNFS_ZS","Imports of goods and services (% of GDP)","World Bank Indicators","Y"
"WB","NE_RSB_GNFS_CD","External balance on goods and services (current US$)","World Bank Indicators","Y"
"WB","NE_RSB_GNFS_ZS","External balance on goods and services (% of GDP)","World Bank Indicators","Y"
"WB","NE_TRD_GNFS_ZS","Trade (% of GDP)","World Bank Indicators","Y"
"WB","NV_AGR_EMPL_KD","Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)","World Bank Indicators","Y"
"WB","NV_AGR_TOTL_CD","Agriculture, forestry, and fishing, value added (current US$)","World Bank Indicators","Y"
"WB","NV_AGR_TOTL_ZS","Agriculture, forestry, and fishing, value added (% of GDP)","World Bank Indicators","Y"
"WB","NV_IND_EMPL_KD","Industry (including construction), value added per worker (constant 2015 US$)","World Bank Indicators","Y"
"WB","NV_IND_MANF_CD","Manufacturing, value added (current US$)","World Bank Indicators","Y"
"WB","NV_IND_MANF_ZS","Manufacturing, value added (% of GDP)","World Bank Indicators","Y"
"WB","NV_IND_TOTL_CD","Industry (including construction), value added (current US$)","World Bank Indicators","Y"
"WB","NV_IND_TOTL_ZS","Industry (including construction), value added (% of GDP)","World Bank Indicators","Y"
"WB","NV_MNF_CHEM_ZS_UN","Chemicals (% of value added in manufacturing)","World Bank Indicators","Y"
"WB","NV_MNF_FBTO_ZS_UN","Food, beverages and tobacco (% of value added in manufacturing)","World Bank Indicators","Y"
"WB","NV_MNF_MTRN_ZS_UN","Machinery and transport equipment (% of value added in manufacturing)","World Bank Indicators","Y"
"WB","NV_MNF_OTHR_ZS_UN","Other manufacturing (% of value added in manufacturing)","World Bank Indicators","Y"
"WB","NV_MNF_TECH_ZS_UN","Medium and high-tech manufacturing value added (% manufacturing value added)","World Bank Indicators","Y"
"WB","NV_MNF_TXTL_ZS_UN","Textiles and clothing (% of value added in manufacturing)","World Bank Indicators","Y"
"WB","NV_SRV_EMPL_KD","Services, value added per worker (constant 2015 US$)","World Bank Indicators","Y"
"WB","NV_SRV_TOTL_CD","Services, value added (current US$)","World Bank Indicators","Y"
"WB","NV_SRV_TOTL_KD_ZG","Services, value added (annual % growth)","World Bank Indicators","Y"
"WB","NV_SRV_TOTL_ZS","Services, value added (% of GDP)","World Bank Indicators","Y"
"WB","NY_ADJ_AEDU_CD","Adjusted savings: education expenditure (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_AEDU_GN_ZS","Adjusted savings: education expenditure (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DCO2_CD","Adjusted savings: carbon dioxide damage (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DCO2_GN_ZS","Adjusted savings: carbon dioxide damage (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DFOR_CD","Adjusted savings: net forest depletion (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DFOR_GN_ZS","Adjusted savings: net forest depletion (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DKAP_CD","Adjusted savings: consumption of fixed capital (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DKAP_GN_ZS","Adjusted savings: consumption of fixed capital (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DMIN_CD","Adjusted savings: mineral depletion (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DMIN_GN_ZS","Adjusted savings: mineral depletion (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DNGY_CD","Adjusted savings: energy depletion (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DNGY_GN_ZS","Adjusted savings: energy depletion (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DPEM_CD","Adjusted savings: particulate emission damage (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_DPEM_GN_ZS","Adjusted savings: particulate emission damage (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_DRES_GN_ZS","Adjusted savings: natural resources depletion (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_ICTR_GN_ZS","Adjusted savings: gross savings (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_NNAT_CD","Adjusted savings: net national savings (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_NNAT_GN_ZS","Adjusted savings: net national savings (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_NNTY_CD","Adjusted net national income (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_NNTY_PC_CD","Adjusted net national income per capita (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_SVNG_CD","Adjusted net savings, including particulate emission damage (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_SVNG_GN_ZS","Adjusted net savings, including particulate emission damage (% of GNI)","World Bank Indicators","Y"
"WB","NY_ADJ_SVNX_CD","Adjusted net savings, excluding particulate emission damage (current US$)","World Bank Indicators","Y"
"WB","NY_ADJ_SVNX_GN_ZS","Adjusted net savings, excluding particulate emission damage (% of GNI)","World Bank Indicators","Y"
"WB","NY_GDP_COAL_RT_ZS","Coal rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDP_DEFL_ZS","GDP deflator (base year varies by country)","World Bank Indicators","Y"
"WB","NY_GDP_DEFL_ZS_AD","GDP deflator: linked series (base year varies by country)","World Bank Indicators","Y"
"WB","NY_GDP_FCST_CD","Gross value added at basic prices (GVA) (current US$)","World Bank Indicators","Y"
"WB","NY_GDP_FRST_RT_ZS","Forest rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDP_MINR_RT_ZS","Mineral rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDP_MKTP_KD_ZG","GDP growth (annual %)","World Bank Indicators","Y"
"WB","NY_GDP_NGAS_RT_ZS","Natural gas rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDP_PCAP_CD","GDP per capita (current US$)","World Bank Indicators","Y"
"WB","NY_GDP_PCAP_KD","GDP per capita (constant 2015 US$)","World Bank Indicators","Y"
"WB","NY_GDP_PCAP_KD_ZG","GDP per capita growth (annual %)","World Bank Indicators","Y"
"WB","NY_GDP_PCAP_PP_CD","GDP per capita, PPP (current international $)","World Bank Indicators","Y"
"WB","NY_GDP_PCAP_PP_KD","GDP per capita, PPP (constant 2021 international $)","World Bank Indicators","Y"
"WB","NY_GDP_PETR_RT_ZS","Oil rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDP_TOTL_RT_ZS","Total natural resources rents (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDS_TOTL_CD","Gross domestic savings (current US$)","World Bank Indicators","Y"
"WB","NY_GDS_TOTL_ZS","Gross domestic savings (% of GDP)","World Bank Indicators","Y"
"WB","NY_GDY_TOTL_KN","Gross domestic income (constant LCU)","World Bank Indicators","Y"
"WB","NY_GNP_ATLS_CD","GNI, Atlas method (current US$)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_CD","GNI (current US$)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_CN_AD","GNI: linked series (current LCU)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_KD","GNI (constant 2015 US$)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_KD_ZG","GNI growth (annual %)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_PP_CD","GNI, PPP (current international $)","World Bank Indicators","Y"
"WB","NY_GNP_MKTP_PP_KD","GNI, PPP (constant 2021 international $)","World Bank Indicators","Y"
"WB","NY_GNP_PCAP_CD","GNI per capita, Atlas method (current US$)","World Bank Indicators","Y"
"WB","NY_GNP_PCAP_KD","GNI per capita (constant 2015 US$)","World Bank Indicators","Y"
"WB","NY_GNP_PCAP_KD_ZG","GNI per capita growth (annual %)","World Bank Indicators","Y"
"WB","NY_GNP_PCAP_PP_CD","GNI per capita, PPP (current international $)","World Bank Indicators","Y"
"WB","NY_GNP_PCAP_PP_KD","GNI per capita, PPP (constant 2021 international $)","World Bank Indicators","Y"
"WB","NY_GNS_ICTR_CD","Gross savings (current US$)","World Bank Indicators","Y"
"WB","NY_GNS_ICTR_GN_ZS","Gross savings (% of GNI)","World Bank Indicators","Y"
"WB","NY_GNS_ICTR_ZS","Gross savings (% of GDP)","World Bank Indicators","Y"
"WB","NY_GSR_NFCY_CD","Net primary income (Net income from abroad) (current US$)","World Bank Indicators","Y"
"WB","NY_TAX_NIND_CD","Taxes less subsidies on products (current US$)","World Bank Indicators","Y"
"WB","NY_TRF_NCTR_CD","Net secondary income (Net current transfers from abroad) (current US$)","World Bank Indicators","Y"
"WB","NY_TTF_GNFS_KN","Terms of trade adjustment (constant LCU)","World Bank Indicators","Y"
"WB","PA_NUS_ATLS","DEC alternative conversion factor (LCU per US$)","World Bank Indicators","Y"
"WB","PA_NUS_FCRF","Official exchange rate (LCU per US$, period average)","World Bank Indicators","Y"
"WB","PA_NUS_PPP","PPP conversion factor, GDP (LCU per international $)","World Bank Indicators","Y"
"WB","PA_NUS_PPPC_RF","Price level ratio of PPP conversion factor (GDP) to market exchange rate","World Bank Indicators","Y"
"WB","PA_NUS_PRVT_PP","PPP conversion factor, private consumption (LCU per international $)","World Bank Indicators","Y"
"WB","POP_1564_Y","Population ages 15-64, total","World Bank Indicators","Y"
"WB","POP_Y","Population, total","World Bank Indicators","Y"
"WB","PV_EST","Political Stability and Absence of Violence/Terrorism: Estimate","World Bank Indicators","Y"
"WB","PX_REX_REER","Real effective exchange rate index (2010 = 100)","World Bank Indicators","Y"
"WB","RL_EST","Rule of Law: Estimate","World Bank Indicators","Y"
"WB","RL_PER_RNK","Rule of Law: Percentile Rank","World Bank Indicators","Y"
"WB","RQ_EST","Regulatory Quality: Estimate","World Bank Indicators","Y"
"WB","RQ_PER_RNK","Regulatory Quality: Percentile Rank","World Bank Indicators","Y"
"WB","SE_ADT_1524_LT_FE_ZS","Literacy rate, youth female (% of females ages 15-24)","World Bank Indicators","Y"
"WB","SE_ADT_1524_LT_ZS","Literacy rate, youth total (% of people ages 15-24)","World Bank Indicators","Y"
"WB","SE_ADT_LITR_FE_ZS","Literacy rate, adult female (% of females ages 15 and above)","World Bank Indicators","Y"
"WB","SE_ADT_LITR_MA_ZS","Literacy rate, adult male (% of males ages 15 and above)","World Bank Indicators","Y"
"WB","SE_ADT_LITR_ZS","Literacy rate, adult total (% of people ages 15 and above)","World Bank Indicators","Y"
"WB","SE_COM_DURS","Compulsory education, duration (years)","World Bank Indicators","Y"
"WB","SE_ENR_PRIM_FM_ZS","School enrollment, primary (gross), gender parity index (GPI)","World Bank Indicators","Y"
"WB","SE_ENR_PRSC_FM_ZS","School enrollment, primary and secondary (gross), gender parity index (GPI)","World Bank Indicators","Y"
"WB","SE_ENR_SECO_FM_ZS","School enrollment, secondary (gross), gender parity index (GPI)","World Bank Indicators","Y"
"WB","SE_ENR_TERT_FM_ZS","School enrollment, tertiary (gross), gender parity index (GPI)","World Bank Indicators","Y"
"WB","SE_PRE_ENRL_TC_ZS","Pupil-teacher ratio, preprimary","World Bank Indicators","Y"
"WB","SE_PRM_CMPT_FE_ZS","Primary completion rate, female (% of relevant age group)","World Bank Indicators","Y"
"WB","SE_PRM_CMPT_MA_ZS","Primary completion rate, male (% of relevant age group)","World Bank Indicators","Y"
"WB","SE_PRM_CMPT_ZS","Primary completion rate, total (% of relevant age group)","World Bank Indicators","Y"
"WB","SE_PRM_ENRL_FE_ZS","Primary education, pupils (% female)","World Bank Indicators","Y"
"WB","SE_PRM_ENRL_TC_ZS","Pupil-teacher ratio, primary","World Bank Indicators","Y"
"WB","SE_PRM_ENRR","School enrollment, primary (% gross)","World Bank Indicators","Y"
"WB","SE_PRM_ENRR_FE","School enrollment, primary, female (% gross)","World Bank Indicators","Y"
"WB","SE_PRM_ENRR_MA","School enrollment, primary, male (% gross)","World Bank Indicators","Y"
"WB","SE_PRM_PRSL_ZS","Persistence to last grade of primary, total (% of cohort)","World Bank Indicators","Y"
"WB","SE_PRM_UNER_FE_ZS","Children out of school, female (% of female primary school age)","World Bank Indicators","Y"
"WB","SE_PRM_UNER_MA_ZS","Children out of school, male (% of male primary school age)","World Bank Indicators","Y"
"WB","SE_PRM_UNER_ZS","Children out of school (% of primary school age)","World Bank Indicators","Y"
"WB","SE_SEC_CMPT_LO_ZS","Lower secondary completion rate, total (% of relevant age group)","World Bank Indicators","Y"
"WB","SE_SEC_CUAT_LO_ZS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","World Bank Indicators","Y"
"WB","SE_SEC_DURS","Secondary education, duration (years)","World Bank Indicators","Y"
"WB","SE_SEC_ENRL_GC_FE_ZS","Secondary education, general pupils (% female)","World Bank Indicators","Y"
"WB","SE_SEC_ENRL_TC_ZS","Pupil-teacher ratio, secondary","World Bank Indicators","Y"
"WB","SE_SEC_ENRR","School enrollment, secondary (% gross)","World Bank Indicators","Y"
"WB","SE_SEC_TCHR_FE","Secondary education, teachers, female","World Bank Indicators","Y"
"WB","SE_SEC_UNER_LO_FE_ZS","Adolescents out of school, female (% of female lower secondary school age)","World Bank Indicators","Y"
"WB","SE_SEC_UNER_LO_MA_ZS","Adolescents out of school, male (% of male lower secondary school age)","World Bank Indicators","Y"
"WB","SE_SEC_UNER_LO_ZS","Adolescents out of school (% of lower secondary school age)","World Bank Indicators","Y"
"WB","SE_TER_ENRR","School enrollment, tertiary (% gross)","World Bank Indicators","Y"
"WB","SE_TER_ENRR_FE","School enrollment, tertiary, female (% gross)","World Bank Indicators","Y"
"WB","SE_TER_ENRR_MA","School enrollment, tertiary, male (% gross)","World Bank Indicators","Y"
"WB","SE_TER_TCHR_FE_ZS","Tertiary education, academic staff (% female)","World Bank Indicators","Y"
"WB","SE_XPD_CTOT_ZS","Current education expenditure, total (% of total expenditure in public institutions)","World Bank Indicators","Y"
"WB","SE_XPD_TOTL_GB_ZS","Government expenditure on education, total (% of government expenditure)","World Bank Indicators","Y"
"WB","SE_XPD_TOTL_GD_ZS","Government expenditure on education, total (% of GDP)","World Bank Indicators","Y"
"WB","SG_GEN_PARL_ZS","Proportion of seats held by women in national parliaments (%)","World Bank Indicators","Y"
"WB","SG_LAW_INDX","Women Business and the Law Index Score (scale 1-100)","World Bank Indicators","Y"
"WB","SG_VAW_ARGU_ZS","Women who believe a husband is justified in beating his wife when she argues with him (%)","World Bank Indicators","Y"
"WB","SG_VAW_BURN_ZS","Women who believe a husband is justified in beating his wife when she burns the food (%)","World Bank Indicators","Y"
"WB","SG_VAW_GOES_ZS","Women who believe a husband is justified in beating his wife when she goes out without telling him (%)","World Bank Indicators","Y"
"WB","SG_VAW_NEGL_ZS","Women who believe a husband is justified in beating his wife when she neglects the children (%)","World Bank Indicators","Y"
"WB","SG_VAW_REAS_ZS","Women who believe a husband is justified in beating his wife (any of five reasons) (%)","World Bank Indicators","Y"
"WB","SG_VAW_REFU_ZS","Women who believe a husband is justified in beating his wife when she refuses sex with him (%)","World Bank Indicators","Y"
"WB","SH_ALC_PCAP_LI","Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","World Bank Indicators","Y"
"WB","SH_DTH_COMM_ZS","Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","World Bank Indicators","Y"
"WB","SH_DYN_0509","Probability of dying among children ages 5-9 years (per 1,000)","World Bank Indicators","Y"
"WB","SH_DYN_1014","Probability of dying among adolescents ages 10-14 years (per 1,000)","World Bank Indicators","Y"
"WB","SH_DYN_1519","Probability of dying among adolescents ages 15-19 years (per 1,000)","World Bank Indicators","Y"
"WB","SH_DYN_2024","Probability of dying among youth ages 20-24 years (per 1,000)","World Bank Indicators","Y"
"WB","SH_DYN_AIDS_FE_ZS","Women's share of population ages 15+ living with HIV (%)","World Bank Indicators","Y"
"WB","SH_DYN_AIDS_ZS","Prevalence of HIV, total (% of population ages 15-49)","World Bank Indicators","Y"
"WB","SH_DYN_MORT","Mortality rate, under-5 (per 1,000 live births)","World Bank Indicators","Y"
"WB","SH_DYN_MORT_FE","Mortality rate, under-5, female (per 1,000 live births)","World Bank Indicators","Y"
"WB","SH_DYN_MORT_MA","Mortality rate, under-5, male (per 1,000 live births)","World Bank Indicators","Y"
"WB","SH_DYN_NCOM_ZS","Mortality from CVD, cancer, diabetes or CRD between exact ages 30 and 70 (%)","World Bank Indicators","Y"
"WB","SH_DYN_NMRT","Mortality rate, neonatal (per 1,000 live births)","World Bank Indicators","Y"
"WB","SH_H2O_BASW_ZS","People using at least basic drinking water services (% of population)","World Bank Indicators","Y"
"WB","SH_H2O_SMDW_ZS","People using safely managed drinking water services (% of population)","World Bank Indicators","Y"
"WB","SH_HIV_0014","Children (0-14) living with HIV","World Bank Indicators","Y"
"WB","SH_HIV_INCD_TL_P3","Incidence of HIV, all (per 1,000 uninfected population)","World Bank Indicators","Y"
"WB","SH_HIV_INCD_YG_P3","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","World Bank Indicators","Y"
"WB","SH_HIV_INCD_ZS","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","World Bank Indicators","Y"
"WB","SH_IMM_HEPB","Immunization, HepB3 (% of one-year-old children)","World Bank Indicators","Y"
"WB","SH_IMM_IDPT","Immunization, DPT (% of children ages 12-23 months)","World Bank Indicators","Y"
"WB","SH_IMM_MEAS","Immunization, measles (% of children ages 12-23 months)","World Bank Indicators","Y"
"WB","SH_MED_BEDS_ZS","Hospital beds (per 1,000 people)","World Bank Indicators","Y"
"WB","SH_MED_NUMW_P3","Nurses and midwives (per 1,000 people)","World Bank Indicators","Y"
"WB","SH_MED_PHYS_ZS","Physicians (per 1,000 people)","World Bank Indicators","Y"
"WB","SH_MLR_INCD_P3","Incidence of malaria (per 1,000 population at risk)","World Bank Indicators","Y"
"WB","SH_MMR_DTHS","Number of maternal deaths","World Bank Indicators","Y"
"WB","SH_MMR_RISK_ZS","Lifetime risk of maternal death (%)","World Bank Indicators","Y"
"WB","SH_PRV_SMOK","Prevalence of current tobacco use (% of adults)","World Bank Indicators","Y"
"WB","SH_PRV_SMOK_FE","Prevalence of current tobacco use, females (% of female adults)","World Bank Indicators","Y"
"WB","SH_PRV_SMOK_MA","Prevalence of current tobacco use, males (% of male adults)","World Bank Indicators","Y"
"WB","SH_STA_AIRP_P5","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","World Bank Indicators","Y"
"WB","SH_STA_BASS_RU_ZS","People using at least basic sanitation services, rural (% of rural population)","World Bank Indicators","Y"
"WB","SH_STA_BASS_UR_ZS","People using at least basic sanitation services, urban (% of urban population)","World Bank Indicators","Y"
"WB","SH_STA_BASS_ZS","People using at least basic sanitation services (% of population)","World Bank Indicators","Y"
"WB","SH_STA_BRTW_ZS","Low-birthweight babies (% of births)","World Bank Indicators","Y"
"WB","SH_STA_DIAB_ZS","Diabetes prevalence (% of population ages 20 to 79)","World Bank Indicators","Y"
"WB","SH_STA_FGMS_ZS","Female genital mutilation prevalence (%)","World Bank Indicators","Y"
"WB","SH_STA_HYGN_ZS","People with basic handwashing facilities including soap and water (% of population)","World Bank Indicators","Y"
"WB","SH_STA_MALN_FE_ZS","Prevalence of underweight, weight for age, female (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_MALN_MA_ZS","Prevalence of underweight, weight for age, male (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_MALN_ZS","Prevalence of underweight, weight for age (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_MMRT","Maternal mortality ratio (modeled estimate, per 100,000 live births)","World Bank Indicators","Y"
"WB","SH_STA_ODFC_RU_ZS","People practicing open defecation, rural (% of rural population)","World Bank Indicators","Y"
"WB","SH_STA_ODFC_UR_ZS","People practicing open defecation, urban (% of urban population)","World Bank Indicators","Y"
"WB","SH_STA_ODFC_ZS","People practicing open defecation (% of population)","World Bank Indicators","Y"
"WB","SH_STA_OWGH_FE_ZS","Prevalence of overweight, weight for height, female (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_OWGH_MA_ZS","Prevalence of overweight, weight for height, male (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_OWGH_ME_ZS","Prevalence of overweight (modeled estimate, % of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_OWGH_ZS","Prevalence of overweight, weight for height (% of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_POIS_P5","Mortality rate attributed to unintentional poisoning (per 100,000 population)","World Bank Indicators","Y"
"WB","SH_STA_SMSS_RU_ZS","People using safely managed sanitation services, rural (% of rural population)","World Bank Indicators","Y"
"WB","SH_STA_SMSS_UR_ZS","People using safely managed sanitation services, urban (% of urban population)","World Bank Indicators","Y"
"WB","SH_STA_SMSS_ZS","People using safely managed sanitation services (% of population)","World Bank Indicators","Y"
"WB","SH_STA_STNT_ME_ZS","Prevalence of stunting, height for age (modeled estimate, % of children under 5)","World Bank Indicators","Y"
"WB","SH_STA_SUIC_FE_P5","Suicide mortality rate, female (per 100,000 female population)","World Bank Indicators","Y"
"WB","SH_STA_SUIC_MA_P5","Suicide mortality rate, male (per 100,000 male population)","World Bank Indicators","Y"
"WB","SH_STA_SUIC_P5","Suicide mortality rate (per 100,000 population)","World Bank Indicators","Y"
"WB","SH_STA_TRAF_P5","Mortality caused by road traffic injury (per 100,000 population)","World Bank Indicators","Y"
"WB","SH_STA_WASH_P5","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","World Bank Indicators","Y"
"WB","SH_TBS_INCD","Incidence of tuberculosis (per 100,000 people)","World Bank Indicators","Y"
"WB","SH_UHC_NOPR_ZS","Proportion of population pushed below the 60% median consumption poverty line by out-of-pocket health expenditure (%)","World Bank Indicators","Y"
"WB","SH_UHC_OOPC_25_ZS","Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%)","World Bank Indicators","Y"
"WB","SH_UHC_SRVS_CV_XD","UHC service coverage index","World Bank Indicators","Y"
"WB","SH_VAC_TTNS_ZS","Newborns protected against tetanus (%)","World Bank Indicators","Y"
"WB","SH_XPD_CHEX_GD_ZS","Current health expenditure (% of GDP)","World Bank Indicators","Y"
"WB","SH_XPD_CHEX_PC_CD","Current health expenditure per capita (current US$)","World Bank Indicators","Y"
"WB","SH_XPD_EHEX_CH_ZS","External health expenditure (% of current health expenditure)","World Bank Indicators","Y"
"WB","SH_XPD_EHEX_PC_CD","External health expenditure per capita (current US$)","World Bank Indicators","Y"
"WB","SH_XPD_GHED_CH_ZS","Domestic general government health expenditure (% of current health expenditure)","World Bank Indicators","Y"
"WB","SH_XPD_GHED_GD_ZS","Domestic general government health expenditure (% of GDP)","World Bank Indicators","Y"
"WB","SH_XPD_GHED_GE_ZS","Domestic general government health expenditure (% of general government expenditure)","World Bank Indicators","Y"
"WB","SH_XPD_GHED_PC_CD","Domestic general government health expenditure per capita (current US$)","World Bank Indicators","Y"
"WB","SH_XPD_OOPC_CH_ZS","Out-of-pocket expenditure (% of current health expenditure)","World Bank Indicators","Y"
"WB","SH_XPD_OOPC_PC_CD","Out-of-pocket expenditure per capita (current US$)","World Bank Indicators","Y"
"WB","SH_XPD_PVTD_CH_ZS","Domestic private health expenditure (% of current health expenditure)","World Bank Indicators","Y"
